gig_id,x,category
agailakoti/write-detailed-notes-of-your-podcast-show,0.3718965830808198,audio
againmilan/promote-your-song-in-poland-to-my-audience-on-tiktok,2.8928180494634996,marketing
agammaulidi/make-2d-animation-sprite-sheet-for-a-game,1.082878544587604,video
agdstudio/be-your-professional-graphic-designer,1.9515117447846992,design
agencysocial/create-your-social-media-content,5.24768534206097,marketing
agencysocial/develop-a-custom-social-media-content-calendar,5.041800163869048,marketing
agencysocial/develop-a-custom-social-media-marketing-strategy,5.447942898570825,marketing
agencysocial/do-an-energetic-video-testimonial,2.0524032464149875,video
agencysocial/film-a-medical-spokesperson-hd-video-with-office-background,2.3700924956262606,video
agencysocial/provide-an-instagram-hashtag-strategy,4.563462420202829,marketing
agha_muqeet/make-product-label-and-packaging-for-you,1.9659534493226838,design
aghaffar82/clean-your-excel-contact-database,0.7831184203152709,coding
agnesathemodel/be-a-social-model-for-a-video,3.1530137419174156,video
agnesathemodel/be-your-tiktok-or-reels-female-model,3.2418166776116304,marketing
agnieszkasarna/translate-up-to-500-words-in-24h,0.33202625746104203,translation
agrasucipto/do-24-hours-logo,2.677304498938257,design
agrazneld/translate-up-to-2000-words-from-polish-to-english,0.18886544578259595,translation
agriarch/create-environments-and-animations-for-blender-and-unreal-engine,5.395577101608209,video
aguilar_111/make-a-cinematic-videogame-trailer,2.6466850044112062,video
aguilianti/provide-coverage-for-your-tv-or-film-script,3.5183211712291524,video
aguilianti/write-your-screenplay-tv-pilot-or-story,4.563392303502419,writing
agusbouquet/be-your-female-pro-latin-spanish-singer-reggaeton-pop-edm,2.351474007785649,translation
agustinbadariot/professional-youtube-script-writing-for-your-channel,0.9679339127668137,writing
agustnscavino/compose-soundtrack-music-for-your-project,2.761378833823997,audio
agustnscavino/create-audio-logo-sound-design-for-you,2.636056438832184,design
ah_nabil/do-super-fast-organic-youtube-promotion-and-music-promotion-in-usa,1.0987101000715676,marketing
ah_sajib/setup-facebook-pixel-catalog-events-custom-audience-and-google-analytics,1.618580217904523,writing
ah_talukder/shopify-product-research-winning-products-dropshipping-store-aliexpress,0.8772587523940449,coding
ahadkhan224/find-niche-based-instagram-influencers-for-influencer-marketing,2.1057851455047216,marketing
ahamedripon/create-3d-broadcast-you-tube-sports-tv-video-intro,1.9371668019565271,video
ahasanroney/do-twitter-marketing-and-promotion-with-organic-growth,1.3448973660456278,marketing
ahlaj77/create-a-fillable-pdf-form-for-1-page-in-acrobat-pro-livecycle-or-indesign-cs6,0.2658305343191459,design
ahm_saaiid/upload-your-products-in-woocommerce-and-shopify-store,0.45335897880183496,coding
ahmad096/write-programs-using-computer-vision-and-python-for-image-and-video-processing,3.3142265396491086,coding
ahmad4688892/setup-google-analytics-enhanced-commerce-tracking-in-gtm,2.536648945688328,marketing
ahmad615/design-database-erd-eerd-relational-schema-sql-queries-normalization,2.6571681824973328,coding
ahmad_bhutta/create-business-wordpress-website-with-beautifull-layout,4.561060439902004,coding
ahmad_design786/design-ebay-shopify-store-banner-and-etsy-shop-banner,0.26664884112259096,coding
ahmad_mujtaba/create-attractive-shopify-online-store,1.8758872969329305,coding
ahmad_work/be-your-seo-teacher-to-teach-my-top-ranking-secrets-1-on-1,2.4763591296091363,marketing
ahmadfaraz629/do-your-c-cpp-c-sharp-java-and-python-work,1.4836941978137215,coding
ahmadgo_/do-3d-design-your-product,1.0744925262338239,design
ahmadideas/build-a-beautiful-shopify-website-that-converts,6.170746526409361,coding
ahmadideas/setup-shopify-store-shopify-website-and-shopify-theme-in-24-hours,4.599757013544021,coding
ahmadmahr/write-a-job-description-or-job-posting-for-any-position,1.0117253438126945,writing
ahmadmeghani445/make-customize-android-mobile-application-for-you,2.7787405620074925,coding
ahmadrajput5206/do-animated-banner-ads-html5-google-ads-social-media-8fa2,0.4856900286589894,coding
ahmadrana009/upload-add-products-to-your-woocommerce-shopify-store-website,0.411757532073276,coding
ahmadraza566/do-arduino-programming-and-projects,1.0307307263446543,coding
ahmadyahya_art/draw-your-photo-to-vector-art-in-arabic-calligraphy,1.2929067654463695,translation
ahmadyar123/make-valorant-or-cod-montage-with-music-sync-vfx-and-slowmo,1.258773704592608,audio
ahmar12/create-an-intro-for-your-video,1.4625151759771773,video
ahmar898/upload-products-on-wordpress-woocommerce-shopify-store-within-24-hours,0.9557792230555092,coding
ahmasrur96/do-wordpress-yoast-seo-optimization,2.9001216266088115,coding
ahmdrajpoot/create-5-best-lofi-animated-music-videos-lofi-beats-youtube,3.140848533071288,video
ahmdrajpoot/create-sleep-yoga-lofi-meditation-relaxation-music-videos,1.924241108239334,video
ahme2508/write-seo-optimized-amazon-product-listing-and-description-that-sells,1.3295762275452736,marketing
ahmed189/create-animated-logo-and-intro-animations,1.369046513876414,design
ahmed_35/design-create-course-modules-and-slides,1.3506535169339917,design
ahmed_3861/do-full-shopify-store-speed-optimization,1.9800606380798398,coding
ahmed_3861/increase-shopify-store-speed-on-mobile-and-desktop,1.7198698597830842,coding
ahmed_albulushi/improve-your-sales-leads-awareness-through-google-ads-optimization-or-creation,3.465072592162886,marketing
ahmed_gfx786/design-a-unique-and-professional-logo-for-you,0.19280278496889972,design
ahmed_siddiq/help-you-in-java-swing-console-javafx-programming-tasks,0.5576742466275699,coding
ahmedali18/create-kinetic-typography-video-in-24-hours,1.1507229833413501,video
ahmedali202/do-amazing-youtube-video-editing-within-24-hours,0.6688676920803005,writing
ahmedali682/write-3-scripts-for-kids-videos-in-arabic-language,1.7448775206639657,translation
ahmedchopra/edit-video-remove-green-screen-from-video-or-photo,0.463104406455078,video
ahmedezz96/do-social-media-posts-for-any-platform,0.9676568271947449,marketing
ahmedfq10/create-a-3d-nft-animation-for-infinite-looping,4.176917960807458,coding
ahmedlone112/make-any-python-program,2.8357346656675273,coding
ahmedquader/ux-ui-design-mobile-app-design-app-design,1.8515184459910867,coding
ahmedrslang/translate-your-website-from-english-to-arabic-and-vice-versa,1.4965033115870403,translation
ahmedsani355/convert-your-design-into-webflow-responsive-website,3.18010166893341,design
ahmedshakoor/design-complete-game-ui-logo-icon-and-screenshots,1.0495618591487275,design
ahmedtaher655/make-website-promotional-video-in-24-hrs,3.167149176601205,video
ahmedtaher655/record-unique-screencast-video-tutorial-for-your-website,2.855082849704461,video
ahmedtrd/design-professional-social-media-banners,1.7443674794993296,design
ahmedtrd/design-professional-web-banner-header-ad-cover-in-16-hr,1.6744077336445682,design
ahmedumar786/provide-wholesale-brand-suppliers-and-distributors-of-usa,1.1691600125629753,design
ahmeedsafwat9/convert-pdf-to-word-excel-google-docs-powerpoint-jpg,0.9780046612284247,coding
ahmer47/help-you-configure-and-deploy-you-applications-on-docker,2.0853911426590606,coding
ahmernadeem225/make-power-point-presentations-for-you,1.438135538384859,design
ahmi_expert/provide-podcast-interview-questions-and-episode-description,1.5958029767180535,audio
ahnaf_arif/twitter-marketing-and-promotion-with-getting-follower,2.0033597448067595,marketing
ahridoy/amazon-photo-editing-for-ecommerce-and-background-removal,0.6717675725005672,writing
ahridoy/photoshop-remove-background-of-500-images,0.3897992365887441,design
ahridoy/remove-background-or-photoshop-edit-quickly,0.855535516991054,design
ahsan_g9/write-ux-content-for-your-website-and-mobile-app,0.9869261510778453,coding
ahsan_iqbal93/manage-and-troubleshoot-your-wordpress-website,1.541551923424253,coding
ahsan_topu/do-reliable-statistical-analysis-using-spss-stata-r-excel,1.2015921829875327,coding
ahsanhamayun/do-dr-50-to-70-high-quality-seo-backlink-building-2020,1.7697013977345584,marketing
ahsaniqbal3222/develop-ios-apps-for-iphone-and-ipad-using-swift-5-and-xcode,2.83750063359441,coding
ahsannaeem405/develop-and-design-php-html5-mysql-web-apps-and-wesbsites,2.6696371168146937,coding
ahsanshabbir240/setup-google-analytics-tag-manager-search-console-xml-sitemap,0.4978472993014338,marketing
ahsantahseen/html-css-javascript-nodejs-development,0.8485321551450189,coding
ahsonraza/create-professional-shopify-store-e8966a02-ec0b-484e-bdb5-b3d59d5aacd8,3.2801163543009735,coding
ahtashamsandhu6/do-web-scraping-data-extraction-to-csv-json-xml-and-database,1.704225554659484,coding
ahtshamrana1/rank-you-first-in-google-with-seo-backlinks-770169c1-b8f5-4ad6-8b6b-9a0925ac14de,3.1480886145776847,marketing
ahtshamw/edit-any-after-effects-template-from-videohive,1.3829828882346995,video
ahunyady/proofread-your-science-news-article,0.9759109699952824,writing
aibnihan1/design-any-youtube-thumbnails-in-24h,-0.01987906641496997,design
aicreators/create-a-responsive-website-and-mobile-design,2.54119695823366,design
aidan_blue/write-a-short-story-or-lore-piece-for-your-fantasy-setting,0.9972380193132798,writing
aidentwosouls/compose-the-best-electronic-music-for-you,2.272228101808421,audio
aidych/customize-or-edit-html-css-jquery-javascript-code,1.8478864495250042,coding
aihema/design-any-3d-model-with-high-quality,2.5832021849138522,design
aikazabala/record-quality-voiceovers-for-your-project,2.6249650681650167,audio
aimal_26/create-sales-video-ad-and-2d-animated-explainer-video,2.2537188051229906,video
aimanas0409/do-web-apps-with-php-and-mysql-professionally,0.19200196703119984,coding
aimsara997/manage-your-social-media-influencer-marketing-campaign-aa52,1.7699255613444198,marketing
aingerualatun/write-in-spanish-the-screenplay-you-always-dream-about,1.8202135636429553,translation
ainulyaqin79/make-shoe-3d-and-photographic-rendering,2.6387069189603602,design
aiobjective/code-for-computer-vision-with-deep-learning-in-python,2.9079996738158025,coding
aiobjective/machine-learning-tasks-with-python,2.533461021705955,coding
aioriar/edit-your-audio-files,0.6000455495817196,writing
aioriar/enhance-your-podcast-in-1-day-or-less,1.7456359161785928,audio
aioriar/master-your-song-in-1-day,0.745201432992597,audio
airb123/create-a-website-promo-video-ae4f,1.053535769059061,video
airbnbhost/create-cross-listings-on-ebay-shopify-poshmark-tradsey-woocommerce-manually,1.077747001756958,coding
airweb/create-a-3d-travel-map-animation,2.0356764460415886,video
aisha_dev/design-html-email-template-within-8-hours,0.7614446071439562,coding
aisha_khan_01/create-animated-lyric-video-for-your-song,0.17390595893379934,video
aishaanwar1/write-your-1-page-capability-statement,1.0226341027976555,writing
aishaoor/setup-and-fix-google-analytics-issues,0.5733537671426847,marketing
aishar/record-a-female-voice-over-in-an-american-accent,0.8882762800894738,audio
aishoji/translate-eng-to-jpn-jpn-to-eng,1.282077156643537,translation
aisyammudden/create-lead-sheet-and-do-transcription,0.8389776267033459,translation
aizaej18/do-arabic-ayat-calligraphy-wall-art-with-my-own-style,0.4182564505989554,translation
aizaz2535/design-professional-and-modern-flyer,1.2704493295490267,design
aizaz2535/make-professional-website-with-responsive-design,3.1119034864630484,design
aizaz3310/design-impressive-white-paper,2.6430520719148003,writing
aizaz3310/write-a-remarkable-white-paper,1.7228135916932554,writing
aj_websolution/design-your-shopify-dropshipping-store,3.4492276153489696,coding
aj_websolution/setup-your-shopify-store-or-shopify-website,3.2552966572129196,coding
ajablue/200-word-voice-over-delivered-in-48-hours,1.343678739132938,audio
ajain2407/give-you-finviz-scanner-to-find-great-stocks-for-trading-in-us-market,0.686019617721468,marketing
ajaxdesigns/design-professional-an-high-converting-facebook-ads,1.0149804159503193,writing
ajayceo1985/design-develop-native-and-hybrid-apps,4.005947731241292,design
ajayceo1985/develop-and-design-a-food-ordering-app,4.8922506260032135,design
ajaykaja/make-full-screen-motivational-instagram-reels-and-youtube-shorts,1.1500099480300747,marketing
ajaykaran9211/create-a-beautiful-squarespace-website-and-aslo-fix-errors,0.4307477767136255,coding
ajaysoni729/write-amazon-suspension-plan-of-action,2.7186295625527555,writing
ajeasi/transcribe-40minutes-of-audio-in-24hours,0.43962968771988675,translation
ajibolah/setup-clickbank-affiliate-marketing-sales-funnel-or-website,2.4121946029950263,marketing
ajibson/create-an-animated-amazing-gif,1.1245071060375567,video
ajit_rajput/list-your-token-on-coinmarketcap-and-coingecko,2.618027859268524,marketing
ajmat_rijon/setup-wordpress-smtp-mail-or-fix-your-wp-mail-not-receive,1.1486241573102631,coding
ajmiranisha/do-data-mining-web-scraping-and-sales-prospecting,0.9921129480512567,coding
ajommahmud/setup-google-analytics-and-webmaster-tools,1.449673794319939,marketing
ajoysahagd/design-twitch-or-mixer-overlay-facecam-panels-screens-webcam,1.1772852773958558,design
ajp_productions/create-realistic-programmed-drums-for-your-music,1.3364787160058602,coding
ajp_productions/professionally-edit-mix-and-master-your-podcast,1.6141042064666387,audio
ajp_productions/professionally-edit-your-audio-files,1.2939235151426431,writing
ajpirela27/design-and-elaborate-a-high-impact-powerpoint-template,4.178371960398453,design
ajr_editing/provide-a-high-quality-proofreading-and-editing-service,0.7531694328993188,writing
ajreyes4/write-high-converting-product-descriptions-for-your-store,0.22120346061284077,writing
ajrinastudio/design-attractive-3-youtube-thumbnail-in-24-hours,0.8832540961521553,design
ajsiders/tell-your-story-or-bio,3.4429423178102936,writing
ak_graphics_cg/design-professional-product-label-of-your-product,1.6662785634600847,design
ak_sapovadiya/do-web-scraping-for-any-websites,1.4083891466097567,coding
akari21/make-animated-characters-for-your-game,1.3934033355266422,video
akarstudi0/make-hand-drawn-illustration-for-you,1.583476141874982,design
akashabel/create-radio-jingles-for-you,1.5095686020023376,audio
akashdesign97/design-a-professional-website-banner-or-header,0.9504443292941901,design
akashganatra/help-you-with-infusionsoft-clickfunnel-and-everwebinar,3.925562921624347,marketing
akashicsoul/interpret-with-psychic-insight-one-dream,2.219501369523043,translation
akashmazhar/make-a-professional-screen-capture-video-for-you,0.7368699793272903,video
akashmohanti/monetize-your-website-with-google-adsense-alternatives,2.7708893499927956,marketing
akbarli1514/make-coloring-pages-drawing-video-for-youtube-channel,0.7198352499542118,video
